phenotype,code,term,name,comment
Alcohol_dependence_and_related_disease,K704,ICD10,Alcoholic hepatic failure,
Alcohol_dependence_and_related_disease,K709,ICD10,"Alcoholic liver disease, unspecified",
Alcohol_dependence_and_related_disease,K70X,ICD10,Alcoholic liver disease,
Alcohol_dependence_and_related_disease,K852,ICD10,Alcohol-induced acute pancreatitis,
Alcohol_dependence_and_related_disease,K860,ICD10,Alcohol-induced chronic pancreatitis,
Alcohol_dependence_and_related_disease,Z502,ICD10,Alcohol rehabilitation,
Alcohol_dependence_and_related_disease,Z714,ICD10,Alcohol abuse counselling and surveillance,
Alcohol_dependence_and_related_disease,U522,OPCS4,Delivery of rehabilitation for alcohol addiction,
Alcohol_dependence_and_related_disease,281004,SNOMED,Other alcoholic dementia,
Alcohol_dependence_and_related_disease,281004,SNOMED,Alcoholic dementia,
Alcohol_dependence_and_related_disease,281004,SNOMED,[X]Alcoholic dementia NOS,
Alcohol_dependence_and_related_disease,2043009,SNOMED,Alcoholic gastritis,
Alcohol_dependence_and_related_disease,7052005,SNOMED,Alcoholic hallucinosis,
Alcohol_dependence_and_related_disease,7200002,SNOMED,Alcohol problem drinking,
Alcohol_dependence_and_related_disease,7200002,SNOMED,Dipsomania,
Alcohol_dependence_and_related_disease,7916009,SNOMED,Alcohol-induced polyneuropathy,
Alcohol_dependence_and_related_disease,8635005,SNOMED,Alcohol withdrawal delirium,
Alcohol_dependence_and_related_disease,8635005,SNOMED,DTs - delirium tremens,
Alcohol_dependence_and_related_disease,8635005,SNOMED,Delirium tremens,
Alcohol_dependence_and_related_disease,8635005,SNOMED,[X]Men & behav dis due alcohl: withdrawl state with delirium,
Alcohol_dependence_and_related_disease,8635005,SNOMED,"[X]Delirium tremens, alcohol induced",
Alcohol_dependence_and_related_disease,9953008,SNOMED,Acute alcoholic hepatitis,
Alcohol_dependence_and_related_disease,15167005,SNOMED,Alcohol misuse,
Alcohol_dependence_and_related_disease,15167005,SNOMED,Alcohol abuse,
Alcohol_dependence_and_related_disease,19303008,SNOMED,Alcohol myopathy,
Alcohol_dependence_and_related_disease,21007002,SNOMED,Wernicke's encephalopathy,
Alcohol_dependence_and_related_disease,21007002,SNOMED,Wernicke's encephalopathy,
Alcohol_dependence_and_related_disease,24165007,SNOMED,Alcoholism counselling,
Alcohol_dependence_and_related_disease,24165007,SNOMED,Alcoholism counselling,
Alcohol_dependence_and_related_disease,29212009,SNOMED,Alcohol-induced organic mental disorder,
Alcohol_dependence_and_related_disease,29212009,SNOMED,[X]Men & behav dis due to use alcohol: oth men & behav dis,
Alcohol_dependence_and_related_disease,41309000,SNOMED,Alcoholic liver damage,
Alcohol_dependence_and_related_disease,42344001,SNOMED,Alcohol-induced psychosis,
Alcohol_dependence_and_related_disease,42344001,SNOMED,Other alcoholic psychosis,
Alcohol_dependence_and_related_disease,42344001,SNOMED,Other alcoholic psychosis NOS,
Alcohol_dependence_and_related_disease,42344001,SNOMED,Alcoholic psychosis NOS,
Alcohol_dependence_and_related_disease,42344001,SNOMED,Alcohol-induced psychosis,
Alcohol_dependence_and_related_disease,42344001,SNOMED,[X]Alcoholic jealousy,
Alcohol_dependence_and_related_disease,42344001,SNOMED,[X]Alcoholic paranoia,
Alcohol_dependence_and_related_disease,42344001,SNOMED,[X]Alcoholic psychosis NOS,
Alcohol_dependence_and_related_disease,42344001,SNOMED,[X]Men & behav dis due alcoh: resid & late-onset psychot dis,
Alcohol_dependence_and_related_disease,50325005,SNOMED,Alcoholic fatty liver,
Alcohol_dependence_and_related_disease,64297001,SNOMED,Alcohol detoxification,
Alcohol_dependence_and_related_disease,64297001,SNOMED,Alcohol detoxification,
Alcohol_dependence_and_related_disease,66590003,SNOMED,Alcohol dependence syndrome,
Alcohol_dependence_and_related_disease,66590003,SNOMED,Alcoholism,
Alcohol_dependence_and_related_disease,66590003,SNOMED,Chronic alcoholism,
Alcohol_dependence_and_related_disease,66590003,SNOMED,Alcohol dependence,
Alcohol_dependence_and_related_disease,66590003,SNOMED,Chronic alcoholism NOS,
Alcohol_dependence_and_related_disease,66590003,SNOMED,Alcohol dependence syndrome NOS,
Alcohol_dependence_and_related_disease,66590003,SNOMED,[X]Mental and behav dis due to use alcohol: dependence syndr,
Alcohol_dependence_and_related_disease,66590003,SNOMED,[X]Alcohol addiction,
Alcohol_dependence_and_related_disease,66590003,SNOMED,[X]Chronic alcoholism,
Alcohol_dependence_and_related_disease,66590003,SNOMED,[X]Dipsomania,
Alcohol_dependence_and_related_disease,69482004,SNOMED,Alcohol amnestic syndrome,
Alcohol_dependence_and_related_disease,69482004,SNOMED,Korsakov alcoholic psychosis,
Alcohol_dependence_and_related_disease,69482004,SNOMED,Wernicke-Korsakov syndrome,
Alcohol_dependence_and_related_disease,69482004,SNOMED,Korsakoff's psychosis,
Alcohol_dependence_and_related_disease,73097000,SNOMED,Alcohol amnestic syndrome NOS,
Alcohol_dependence_and_related_disease,73097000,SNOMED,Alcohol amnestic disorder,
Alcohol_dependence_and_related_disease,83521008,SNOMED,Alcoholic cardiomyopathy,
Alcohol_dependence_and_related_disease,91388009,SNOMED,[X]Ment & behav dis due use alcohol: unsp ment & behav dis,
Alcohol_dependence_and_related_disease,135827004,SNOMED,Under care of community alcohol team,
Alcohol_dependence_and_related_disease,160592001,SNOMED,Alcohol intake above recommended sensible limits,
Alcohol_dependence_and_related_disease,161466001,SNOMED,H/O: alcoholism,
Alcohol_dependence_and_related_disease,183388004,SNOMED,Aversion therapy - alcoholism,
Alcohol_dependence_and_related_disease,183486001,SNOMED,Admitted to alcohol detoxification centre,
Alcohol_dependence_and_related_disease,191471000,SNOMED,Korsakov's alcoholic psychosis with peripheral neuritis,
Alcohol_dependence_and_related_disease,191475009,SNOMED,Chronic alcoholic brain syndrome,
Alcohol_dependence_and_related_disease,191475009,SNOMED,[X]Chronic alcoholic brain syndrome,
Alcohol_dependence_and_related_disease,191476005,SNOMED,Alcohol withdrawal hallucinosis,
Alcohol_dependence_and_related_disease,191477001,SNOMED,Pathological alcohol intoxication,
Alcohol_dependence_and_related_disease,191478006,SNOMED,Alcoholic paranoia,
Alcohol_dependence_and_related_disease,191480000,SNOMED,Alcohol withdrawal syndrome,
Alcohol_dependence_and_related_disease,191480000,SNOMED,[X]Mental and behav dis due to use alcohol: withdrawal state,
Alcohol_dependence_and_related_disease,191802004,SNOMED,Acute alcoholic intoxication in alcoholism,
Alcohol_dependence_and_related_disease,191802004,SNOMED,Alcohol dependence with acute alcoholic intoxication,
Alcohol_dependence_and_related_disease,191802004,SNOMED,"Acute alcoholic intoxication, unspecified, in alcoholism",
Alcohol_dependence_and_related_disease,191802004,SNOMED,Acute alcoholic intoxication in alcoholism NOS,
Alcohol_dependence_and_related_disease,191804003,SNOMED,Continuous acute alcoholic intoxication in alcoholism,
Alcohol_dependence_and_related_disease,191805002,SNOMED,Episodic acute alcoholic intoxication in alcoholism,
Alcohol_dependence_and_related_disease,191806001,SNOMED,"Acute alcoholic intoxication in remission, in alcoholism",
Alcohol_dependence_and_related_disease,191811004,SNOMED,Continuous chronic alcoholism,
Alcohol_dependence_and_related_disease,191812006,SNOMED,Episodic chronic alcoholism,
Alcohol_dependence_and_related_disease,191813001,SNOMED,Chronic alcoholism in remission,
Alcohol_dependence_and_related_disease,191882002,SNOMED,"Nondependent alcohol abuse, continuous",
Alcohol_dependence_and_related_disease,191883007,SNOMED,"Nondependent alcohol abuse, episodic",
Alcohol_dependence_and_related_disease,192811002,SNOMED,Cerebral degeneration due to alcoholism,
Alcohol_dependence_and_related_disease,192811002,SNOMED,Alcoholic encephalopathy,
Alcohol_dependence_and_related_disease,235875008,SNOMED,Alcoholic hepatitis,
Alcohol_dependence_and_related_disease,235880004,SNOMED,Alcoholic fibrosis and sclerosis of liver,
Alcohol_dependence_and_related_disease,235881000,SNOMED,Alcoholic hepatic failure,
Alcohol_dependence_and_related_disease,235942001,SNOMED,Alcohol-induced acute pancreatitis,
Alcohol_dependence_and_related_disease,235952002,SNOMED,Alcohol-induced chronic pancreatitis,
Alcohol_dependence_and_related_disease,237738005,SNOMED,Alcohol-induced pseudo-Cushing's syndrome,
Alcohol_dependence_and_related_disease,307757001,SNOMED,Chronic alcoholic hepatitis,
Alcohol_dependence_and_related_disease,308742005,SNOMED,Alcohol withdrawal-induced seizure,
Alcohol_dependence_and_related_disease,309783001,SNOMED,Oesophageal varices in alcoholic cirrhosis of the liver,
Alcohol_dependence_and_related_disease,361268000,SNOMED,Alcohol-induced epilepsy,
Alcohol_dependence_and_related_disease,361272001,SNOMED,Cerebellar ataxia due to alcoholism,
Alcohol_dependence_and_related_disease,371422002,SNOMED,[V]Personal history of alcoholism,
Alcohol_dependence_and_related_disease,371422002,SNOMED,History of substance abuse,
Alcohol_dependence_and_related_disease,390857005,SNOMED,Referral to community alcohol team,
Alcohol_dependence_and_related_disease,413130000,SNOMED,Alcohol disorder monitoring,
Alcohol_dependence_and_related_disease,413473000,SNOMED,Alcohol consumption counselling,
Alcohol_dependence_and_related_disease,413897002,SNOMED,Community detoxification registered,
Alcohol_dependence_and_related_disease,417096006,SNOMED,Referral to community drug and alcohol team,
Alcohol_dependence_and_related_disease,417633001,SNOMED,Alcohol induced hallucinations,
Alcohol_dependence_and_related_disease,420054005,SNOMED,Alcoholic cirrhosis of liver,
Alcohol_dependence_and_related_disease,431260004,SNOMED,Referral to specialist alcohol treatment service,
Alcohol_dependence_and_related_disease,707166002,SNOMED,Alcohol reduction programme,
Alcohol_dependence_and_related_disease,719340007,SNOMED,Withdrawn from alcohol detoxification programme,
Alcohol_dependence_and_related_disease,720175009,SNOMED,Alcohol harm reduction programme,
Alcohol_dependence_and_related_disease,1.66251E+14,SNOMED,Alcohol misuse enhanced services administration,snomed code is correct 166251000000100
Alcohol_dependence_and_related_disease,1.66471E+14,SNOMED,Alcohol misuse enhanced service completed,
Alcohol_dependence_and_related_disease,1.98421E+14,SNOMED,Hazardous alcohol use,
Alcohol_dependence_and_related_disease,1.98431E+14,SNOMED,Harmful alcohol use,
Alcohol_dependence_and_related_disease,2.31161E+14,SNOMED,Delivery of rehabilitation for alcohol addiction,
Alcohol_dependence_and_related_disease,2.47721E+14,SNOMED,Alcohol abuse monitoring,
Alcohol_dependence_and_related_disease,3.66371E+14,SNOMED,Brief intervention for excessive alcohol consumption completed,
Alcohol_dependence_and_related_disease,3.66421E+14,SNOMED,Extended intervention for excessive alcohol consumption completed,
Alcohol_dependence_and_related_disease,3.75941E+14,SNOMED,Advised to contact primary care alcohol worker,
Alcohol_dependence_and_related_disease,3.76401E+14,SNOMED,Referral to alcohol brief intervention service,
Alcohol_dependence_and_related_disease,3.79411E+14,SNOMED,Brief intervention for excessive alcohol consumption declined,
Alcohol_dependence_and_related_disease,3.80861E+14,SNOMED,Declined referral to specialist alcohol treatment service,
Alcohol_dependence_and_related_disease,4.71691E+14,SNOMED,[V]Alcohol rehabilitation,
Alcohol_dependence_and_related_disease,7.54831E+14,SNOMED,Extended intervention for excessive alcohol consumption declined,
Alcohol_dependence_and_related_disease,7.77631E+14,SNOMED,Increasing risk drinking,
Alcohol_dependence_and_related_disease,7.81191E+14,SNOMED,Referral to community alcohol team declined,
Alcohol_dependence_and_related_disease,8.92631E+14,SNOMED,In-house alcohol detoxification,
Alcohol_dependence_and_related_disease,9.18321E+14,SNOMED,Alcohol dependence resolved,
Alcohol_dependence_and_related_disease,9.33641E+14,SNOMED,Referral to mental health services deferred until alcohol misuse resolved,
Alcohol_dependence_and_related_disease,9.46101E+14,SNOMED,Specialist alcohol treatment service signposted,snomed code is correct 166251000000100
Alcohol_dependence_and_related_disease,9.68891E+14,SNOMED,Alcohol relapse prevention,
Alcohol_dependence_and_related_disease,1.09995E+15,SNOMED,Alcoholics anonymous,"previous mangled SNOMED code, now corrected"
Allergic_and_chronic_rhinitis,J30,ICD10,Vasomotor and allergic rhinitis,
Allergic_and_chronic_rhinitis,J300,ICD10,Vasomotor rhinitis,
Allergic_and_chronic_rhinitis,J301,ICD10,Allergic rhinitis due to pollen,
Allergic_and_chronic_rhinitis,J302,ICD10,Other seasonal allergic rhinitis,
Allergic_and_chronic_rhinitis,J303,ICD10,Other allergic rhinitis,
Allergic_and_chronic_rhinitis,J304,ICD10,Allergic rhinitis,
Allergic_and_chronic_rhinitis,J304,ICD10,"Allergic rhinitis, unspecified",
Allergic_and_chronic_rhinitis,J30X,ICD10,Vasomotor and allergic rhinitis,
Allergic_and_chronic_rhinitis,J310,ICD10,Chronic rhinitis,
Allergic_and_chronic_rhinitis,8229003,SNOMED,Vasomotor rhinitis,
Allergic_and_chronic_rhinitis,21719001,SNOMED,Allergic rhinitis due to pollens,
Allergic_and_chronic_rhinitis,21719001,SNOMED,Hay fever - pollens,
Allergic_and_chronic_rhinitis,21719001,SNOMED,Pollinosis,
Allergic_and_chronic_rhinitis,21719001,SNOMED,Allergic rhinitis due to pollen,
Allergic_and_chronic_rhinitis,21719001,SNOMED,Hay fever,
Allergic_and_chronic_rhinitis,40055000,SNOMED,Chronic rhinosinusitis,
Allergic_and_chronic_rhinitis,61582004,SNOMED,Allergic rhinitis,
Allergic_and_chronic_rhinitis,61582004,SNOMED,Allergic rhinosinusitis,
Allergic_and_chronic_rhinitis,61582004,SNOMED,Allergic rhinitis due to other allergens,
Allergic_and_chronic_rhinitis,61582004,SNOMED,Allergic rhinitis due to allergen,
Allergic_and_chronic_rhinitis,61582004,SNOMED,Allergic rhinitis NOS,
Allergic_and_chronic_rhinitis,61582004,SNOMED,[X]Other allergic rhinitis,
Allergic_and_chronic_rhinitis,86094006,SNOMED,Chronic rhinitis,
Allergic_and_chronic_rhinitis,86094006,SNOMED,Chronic rhinitis NOS,
Allergic_and_chronic_rhinitis,161524000,SNOMED,H/O: hay fever,
Allergic_and_chronic_rhinitis,195765002,SNOMED,Chronic simple rhinitis,
Allergic_and_chronic_rhinitis,195768000,SNOMED,Chronic hypertrophic rhinitis,
Allergic_and_chronic_rhinitis,195769008,SNOMED,Chronic atrophic rhinitis,
Allergic_and_chronic_rhinitis,195770009,SNOMED,Chronic infective rhinitis,
Allergic_and_chronic_rhinitis,195771008,SNOMED,Chronic ulcerative rhinitis,
Allergic_and_chronic_rhinitis,195772001,SNOMED,Chronic membranous rhinitis,
Allergic_and_chronic_rhinitis,195773006,SNOMED,Chronic fibrinous rhinitis,
Allergic_and_chronic_rhinitis,232346004,SNOMED,Cat allergy,
Allergic_and_chronic_rhinitis,232347008,SNOMED,Animal dander allergy,
Allergic_and_chronic_rhinitis,232348003,SNOMED,Feather allergy,
Allergic_and_chronic_rhinitis,232349006,SNOMED,House dust allergy,
Allergic_and_chronic_rhinitis,232350006,SNOMED,House dust mite allergy,
Allergic_and_chronic_rhinitis,233683003,SNOMED,Hay fever with asthma,
Allergic_and_chronic_rhinitis,233683003,SNOMED,Hay fever with asthma,
Allergic_and_chronic_rhinitis,266342009,SNOMED,Chronic catarrhal rhinitis,
Allergic_and_chronic_rhinitis,367498001,SNOMED,Seasonal allergic rhinitis,
Allergic_and_chronic_rhinitis,419271008,SNOMED,Dog allergy,
Allergic_and_chronic_rhinitis,446096008,SNOMED,Perennial allergic rhinitis,
Allergic_and_chronic_rhinitis,717234006,SNOMED,Allergy to animal,
Alopecia_areata_and_scarring_alopecia,L63,ICD10,Alopecia areata,
Alopecia_areata_and_scarring_alopecia,L630,ICD10,Alopecia (capitis) totalis,
Alopecia_areata_and_scarring_alopecia,L631,ICD10,Alopecia universalis,
Alopecia_areata_and_scarring_alopecia,L632,ICD10,Ophiasis,
Alopecia_areata_and_scarring_alopecia,L638,ICD10,Other alopecia areata,
Alopecia_areata_and_scarring_alopecia,L639,ICD10,"Alopecia areata, unspecified",
Alopecia_areata_and_scarring_alopecia,L63X,ICD10,Alopecia areata,
Alopecia_areata_and_scarring_alopecia,L669,ICD10,"Cicatricial alopecia, unspecified",
Alopecia_areata_and_scarring_alopecia,5860009,SNOMED,Ophiasis,
Alopecia_areata_and_scarring_alopecia,5860009,SNOMED,Ophiasis,
Alopecia_areata_and_scarring_alopecia,19754005,SNOMED,Alopecia totalis,
Alopecia_areata_and_scarring_alopecia,68225006,SNOMED,Alopecia areata,
Alopecia_areata_and_scarring_alopecia,68225006,SNOMED,[X]Other alopecia areata,
Alopecia_areata_and_scarring_alopecia,86166000,SNOMED,Alopecia universalis,
